id,dep_delayed_15min
213,0.18715677090857513
214,0.1308007751662713
215,0.10340130523335811
216,0.07413839323558685
217,0.12250485420120508
218,0.1737148568533997
219,0.12979265574185908
220,0.16491088068734414
221,0.3094755256615393
222,0.4535012572758217
223,0.1069376915781793
224,0.3110344891178281
225,0.11743093072358679
226,0.2628901497335684
227,0.34344507738964697
228,0.23554593038182192
229,0.38143152577787615
230,0.07149687228965095
231,0.13278081209588288
232,0.2583343877905935
233,0.38034306729677536
234,0.14832301610793042
235,0.10471067971024725
236,0.0797063525890508
237,0.16849645643458744
238,0.17164123853324326
239,0.1552149958798747
240,0.12216847746402369
241,0.21003799583649632
242,0.1520677590116122
243,0.23796319737991467
244,0.28121882025399747
245,0.25632632698809626
246,0.21749466702555165
247,0.41643950631897325
248,0.32661889891333484
249,0.2846224052603962
250,0.2612060065314415
251,0.08375262739249721
252,0.13200129886126077
253,0.1018745878774374
254,0.2885106728015861
255,0.13598272967938618
256,0.1552576561475983
257,0.07401069519447663
258,0.19166247746365805
259,0.06529026739487981
260,0.18393685957736336
261,0.09353948635422953
262,0.3223434036601899
263,0.21579181937759084
264,0.23333623839501705
265,0.18468509709181813
266,0.1693896457551696
267,0.10224528089347959
268,0.23120502844276575
269,0.31841864613979276
270,0.09419603767658694
271,0.16812665200317636
272,0.23134990059624375
273,0.07069717921944364
274,0.2628705867253812
275,0.11650732584197313
276,0.07035320372927334
277,0.23825420292771254
278,0.09058531069080175
279,0.3476253179048917
280,0.13630254571367006
281,0.3116583701790966
282,0.10564069813155634
283,0.07852602290758566
284,0.264196484338988
285,0.2650843132883162
286,0.1496493771086351
287,0.12200566087508206
288,0.35592918193404355
289,0.08332576498595502
290,0.13172841176301855
291,0.16820148817956884
292,0.2818885930264964
293,0.16698436581309967
294,0.24193800313434632
295,0.07914264803110826
296,0.07007905505622875
297,0.15448698607089056
298,0.24224594805745686
299,0.166986524744663
300,0.2324188492414693
301,0.17273114581789675
302,0.11621976884611732
303,0.259166379563325
304,0.15255202947019997
305,0.2687353586041201
306,0.16616766654871884
307,0.2848538526444047
308,0.1913674432791808
309,0.16575972267797506
310,0.2905641392839167
311,0.3124603728373879
312,0.07951625060780523
313,0.3409432842111702
314,0.28041279215857146
315,0.17282320430656142
316,0.2655377322277736
317,0.10434420074205357
318,0.23084083755540927
319,0.11427587359728295
320,0.25441593681592395
321,0.08950951051268116
322,0.11740031919913091
323,0.2323079117362886
324,0.14689966322660614
325,0.23189659912159505
326,0.06964186201110187
327,0.1935824190752752
328,0.07292747188331745
329,0.16589899363079497
330,0.2066782422464905
331,0.3509046774745644
332,0.45735050650220127
333,0.24254161714484673
334,0.3756337338346498
335,0.2929503609983087
336,0.15308813690806977
337,0.09015332084697908
338,0.3248754708282496
339,0.08346255635038487
340,0.10563257296751329
341,0.34683583338255203
342,0.14934960865241179
343,0.1632417511790761
344,0.2583336713738761
345,0.4068283255820852
346,0.09236540085154807
347,0.17457363577401702
348,0.1225409004231547
349,0.13420450415415988
350,0.1451355429805595
351,0.10342531644039675
352,0.3449524742249139
353,0.2293201186186643
354,0.22786960185765032
355,0.33901581895079597
356,0.07930155422253143
357,0.1295459535524835
358,0.16412776237174456
359,0.2047906000762881
360,0.2298274920012354
361,0.07089039282062765
362,0.09311605171112809
363,0.29269490070304216
364,0.07866337916775916
365,0.18445178309188798
366,0.40751173695541054
367,0.14988077608225436
368,0.2825045081838763
369,0.17297823412013816
370,0.13355678531883614
371,0.15364410072288057
372,0.23173906106109193
373,0.13663413568820676
374,0.321917254851254
375,0.08147522162806824
376,0.23049677300016752
377,0.3866393439518767
378,0.17125339384819993
379,0.13401985048158518
380,0.4193286851060654
381,0.2897233410344941
382,0.07055617354038969
383,0.1861176734408316
384,0.13838634271601494
385,0.3216880038787009
386,0.17050376361207503
387,0.07296371514023337
388,0.09257132395924703
389,0.0814467769085953
390,0.35285881342511477
391,0.08954425622180733
392,0.17461009800810265
393,0.06518706550770596
394,0.1521815792188859
395,0.3215640602511289
396,0.06909306501141736
397,0.06503543563584571
398,0.0711877617332384
399,0.08036118552085043
400,0.13666942693646783
401,0.08224688573707935
402,0.12010870537210769
403,0.06150484864368753
404,0.09404925231722394
405,0.09127978273346775
406,0.28209420908795285
407,0.11524152420981176
408,0.21298201045341902
409,0.3569041994041226
410,0.10420464605035044
411,0.06133036042516076
412,0.24037567294311762
413,0.16914974844551325
414,0.3469552806517723
415,0.1856667583015284
416,0.2889267466617592
417,0.25644918085571566
418,0.13748939988089628
419,0.317851524608874
420,0.1867207604468284
421,0.09451885308905598
422,0.0745704081128556
423,0.07200546337353267
424,0.3189118523602882
425,0.15361528975669816
426,0.16910315953066415
427,0.2688266744005097
428,0.2879333662189475
429,0.4559300717528475
430,0.2816444842601525
431,0.1218534336614824
432,0.0711682326845745
433,0.1512663967487373
434,0.1641682915565578
435,0.0829174660205333
436,0.2802707173697235
437,0.03257973373375269
438,0.18967432588040364
439,0.24033379977442812
440,0.09362732061128512
441,0.13748452239965853
442,0.2581276899188942
443,0.18456407592528734
444,0.16492735947537715
445,0.08416877090905658
446,0.10469198603836555
447,0.11806172830562091
448,0.13782578615321725
449,0.4401553487232989
450,0.3210659689638728
451,0.2647480176594776
452,0.22802073239605558
453,0.06992036407031717
454,0.07350737602450232
455,0.15195449052114857
456,0.37396238067582804
457,0.13321590186886859
458,0.28202101434308974
459,0.20858813786073935
460,0.0911109350070809
461,0.07169531918971081
462,0.09311410957516682
463,0.13278210379981875
464,0.3174444658622404
465,0.15127235370070044
466,0.26587380519765386
467,0.1223823420142728
468,0.11549893281055958
469,0.07445780924649593
470,0.06541253267968572
471,0.1884426252925008
472,0.23609410375647735
473,0.32056170801173367
474,0.31718262657434787
475,0.13450174790084798
476,0.08398870500226244
477,0.14999400752988162
478,0.32141914751699896
479,0.28271646267400546
480,0.09428895298467313
481,0.18378368355665062
482,0.1692716589880184
483,0.11580788177869139
484,0.28263786308886024
485,0.14950751350421823
486,0.11912489357691919
487,0.3137170349619956
488,0.08116614350627306
489,0.2052652723540958
490,0.3433588003573323
491,0.40879920016081467
492,0.21558144182560196
493,0.1636479549497138
494,0.2575056222912084
495,0.34530876575036873
496,0.2181334809951242
497,0.07124182397266438
498,0.1714042979417491
499,0.20933153465484466
500,0.3446875676274352
501,0.11663626644995016
502,0.18354695594633752
503,0.17280057683069427
504,0.2640484690470436
505,0.26358477074301123
506,0.2622353421044804
507,0.10476829812084486
508,0.2535840663396147
509,0.1483592328652756
510,0.1190263434978674
511,0.3563661141249149
512,0.38734907341042185
513,0.0796372819082755
514,0.10403916494768656
515,0.184233495225029
516,0.16617440176262122
517,0.23047555096603933
518,0.16850379086156062
519,0.12979378195071684
520,0.08311012113566477
521,0.29062888913048124
522,0.10714376614151098
523,0.38852696531290676
524,0.11990908623951957
525,0.3148183268259086
526,0.0845890856869992
527,0.07007789954437875
528,0.20707100339401074
529,0.07217793200806369
530,0.11507949393309354
531,0.4551602271063088
532,0.3087553545413638
533,0.1675062730608331
534,0.23578857517080637
535,0.3515449918280261
536,0.1456060597588202
537,0.1669098675909176
538,0.15305327168673416
539,0.24262680826110347
540,0.16650392491273025
541,0.22793495879423603
542,0.34967157400777815
543,0.4158539623658474
544,0.10290567855397768
545,0.35699145740856697
546,0.07855750446526595
547,0.20581608397804274
548,0.16568028214190908
549,0.3788757366238547
550,0.38922528678674706
551,0.24151495240432747
552,0.19082406659175655
553,0.2568261924273924
554,0.11655403344883937
555,0.15290807923379915
556,0.07054620241624898
557,0.08376339272013567
558,0.26514545232287673
559,0.08219797709876837
560,0.12258339039715918
561,0.09124509793548466
562,0.28548612893946335
563,0.24135658480300184
564,0.07983076103818111
565,0.28957722323587964
566,0.07940923582857884
567,0.3203080013653552
568,0.3105411788373692
569,0.07256309067757372
570,0.24236791463554813
571,0.07237395683621943
572,0.2685920947954182
573,0.20873302516880818
574,0.133258364028102
575,0.07840608628841964
576,0.06549201610129286
577,0.09382397898358834
578,0.08963013368098606
579,0.23984249368947658
580,0.09035695450841941
581,0.282218414133594
582,0.3793673189450621
583,0.20811276985427457
584,0.31176212507330053
585,0.17380607661484945
586,0.18981550827925822
587,0.26819939662282144
588,0.21276710989531297
589,0.3762166674693478
590,0.21202794970926464
591,0.11651910050344373
592,0.14579110545114232
593,0.08345805369458043
594,0.11511618114816123
595,0.34860688124873407
596,0.10650989013329422
597,0.19246514302293316
598,0.18456261770398177
599,0.3096808622197394
600,0.07423149174122028
601,0.0941771680093027
602,0.31988137508547576
603,0.105188141652361
604,0.07106722429192584
605,0.31919395293285324
606,0.07992353695817107
607,0.08037131846818162
608,0.30960392317343366
609,0.33961454526680257
610,0.3237329104322194
611,0.07153376519316317
612,0.2290944617820265
613,0.21013040528281068
614,0.09129363732474542
615,0.26833929124680833
616,0.10835999610038342
617,0.09192320256480042
618,0.23757206032791978
619,0.19011159090053142
620,0.3177764623579668
621,0.34619726017869157
622,0.07114302528049138
623,0.07283931216023388
624,0.0650209616518641
625,0.1661804073051605
626,0.14837419409167305
627,0.3885636835758856
628,0.384905767977633
629,0.16480061881327282
630,0.31319277728373085
631,0.12937522018862457
632,0.2138324817885123
633,0.12234181589686358
634,0.16743154949435304
635,0.2370014600632376
636,0.26183145203966846
637,0.07996701264795612
638,0.3180982482817443
639,0.08250355521467945
640,0.0894482223645585
641,0.2069249688889585
642,0.17004371789918643
643,0.22920921712250397
644,0.3555025491879473
645,0.2806368183000344
646,0.2911070098012069
647,0.17244694044117595
648,0.08222421517122064
649,0.0651816731056282
650,0.12044824329363979
651,0.16483176658129353
652,0.34554091941029796
653,0.2666801510034033
654,0.13629576306687757
655,0.15569208388033423
656,0.1352153295350329
657,0.09116947388879042
658,0.3229191060371943
659,0.09249722355550229
660,0.08392986856988346
661,0.19125872953401937
662,0.15131985045944202
663,0.13436780331523435
664,0.3717667566641287
665,0.22910480784200463
666,0.20686586260524872
667,0.07200904469884345
668,0.10638365950908839
669,0.2113263020732078
670,0.08378991513849028
671,0.22917922109416497
672,0.3496576860098129
673,0.03293911940058132
674,0.07845590530975811
675,0.18919308783741998
676,0.1857021890755624
677,0.3500828801606792
678,0.31059787653842286
679,0.14958189403274502
680,0.09382397898358834
681,0.08257727075847644
682,0.28375823042028875
683,0.07107035109510508
684,0.12984348419479977
685,0.2904781343949856
686,0.13682049744178348
687,0.09346437397392716
688,0.35524392611042
689,0.14816598702804729
690,0.23828491720683673
691,0.11438630644015854
692,0.12215163639737621
693,0.2666833197215605
694,0.1322395090970201
695,0.17369625156684984
696,0.2660900242861914
697,0.35439891422413683
698,0.3254529763351978
699,0.16753647828756887
700,0.24268160380856899
701,0.16370114746993342
702,0.11735680333258507
703,0.4211621327937313
704,0.34732610605752545
705,0.10797064051814775
706,0.28975925054486956
707,0.2550426300829462
708,0.2171050828325322
709,0.26665352833061146
710,0.2928068415050517
711,0.19004155513173515
712,0.29477746973366403
713,0.03137288302636596
714,0.1739349790298062
715,0.31691658585416566
716,0.20841046937515828
717,0.11972233361001383
718,0.23823017470078908
719,0.08334745220957183
720,0.2913909347995871
721,0.2355237125072733
722,0.2349236340583458
723,0.08157487501812159
724,0.25548371228912703
725,0.348106996806706
726,0.21643885217239706
727,0.11995486720613792
728,0.18458546124831177
729,0.0790889104215291
730,0.14808490426142715
731,0.16467267863609736
732,0.19270309568092792
733,0.29031298699284647
734,0.07402844500124067
735,0.18837915932107896
736,0.06511951776711611
737,0.09572012215851747
738,0.16361963893981282
739,0.184000622983592
740,0.28439214315244815
741,0.28070400608167223
742,0.21147736343417636
743,0.06984601076113361
744,0.09538487590486999
745,0.10521747397379125
746,0.22819032253595078
747,0.38239076730253646
748,0.23305702683669777
749,0.1358322923282481
750,0.3099966360980846
751,0.21122333188871256
752,0.1456820191708172
753,0.17005356862708498
754,0.16599487085589704
755,0.0791104072983812
756,0.10611468614161598
757,0.0955451091515771
758,0.37627458429343746
759,0.37067242063643985
760,0.09280289785631711
761,0.1683959351721187
762,0.06937422128539661
763,0.13422611697890138
764,0.37618215306489244
765,0.3566539864515722
766,0.09009549503462978
767,0.25418294449568585
768,0.4040848031823678
769,0.128915952693116
770,0.14842759220242643
771,0.17322903389084707
772,0.12238863397587071
773,0.31379936247556084
774,0.3437919123502118
775,0.13280305959471667
776,0.13324612799413532
777,0.17360664622838207
778,0.19272074114128265
779,0.3508045346200095
780,0.09417929456990956
781,0.2323172477381045
782,0.3537815976343498
783,0.2067951150965442
784,0.12213573278063918
785,0.0784093285987203
786,0.35230443013504004
787,0.18915810157942253
788,0.20454657316143338
789,0.08454780918434135
790,0.4148125384684515
791,0.3785825353021766
792,0.10432696246077185
793,0.11552350977812133
794,0.09450669312837143
795,0.4053508889728917
796,0.06925867672501507
797,0.10593894822124006
798,0.09476037384004468
799,0.07336084978782602
800,0.13084031584262
801,0.09487933180289788
802,0.1364114230800987
803,0.07127613881797212
804,0.22981888794225339
805,0.23927609205074027
806,0.3125599885541057
807,0.06536171070459167
808,0.1185173310248929
809,0.12258030710198614
810,0.266074933574957
811,0.25897240364504626
812,0.18322189122117905
813,0.24034859135675293
814,0.19413625069201018
815,0.16736379998909243
816,0.15241647747353393
817,0.12181932513465119
818,0.13572983215263568
819,0.31770236805676627
820,0.17043625901711296
821,0.20861036008055944
822,0.16700794597991261
823,0.1555541798270353
824,0.26726123596023377
825,0.06493064101203001
826,0.13732633831128238
827,0.25600528948781265
828,0.07998689303480466
829,0.06995887486622776
830,0.17283799360841914
831,0.18555677264133932
832,0.28347491260866103
833,0.17331205634829766
834,0.13380470441644174
835,0.09206349814447615
836,0.2335998390644674
837,0.21412424292947518
838,0.15126111623647936
839,0.40884137315945995
840,0.23964240408215393
841,0.1038777821504534
842,0.1915862141823781
843,0.2663816677723393
844,0.35418028011209374
845,0.07840689685449465
846,0.25519179502501693
847,0.23424921266152793
848,0.08386024835951807
849,0.12121525141052643
850,0.1688971745757129
851,0.10274912169663036
852,0.10461318095797645
853,0.2423509786930672
854,0.08106081746465488
855,0.07442028242885312
856,0.16909667992745314
857,0.23857523613147757
858,0.3821444865743102
859,0.267810184306808
860,0.31889208975609856
861,0.2157494271766965
862,0.18350343995393856
863,0.3130129085295489
864,0.08006101394469725
865,0.12039028832412875
866,0.10576084689620437
867,0.14550747104556122
868,0.2599775704014256
869,0.08276769280962003
870,0.21453362846880145
871,0.11565500368283213
872,0.0652974938557814
873,0.08355809823342529
874,0.4384469038256434
875,0.1218539671438559
876,0.07421907294040753
877,0.11973878377763106
878,0.3204392889982815
879,0.15196653706806285
880,0.32442080561114917
881,0.08409681520376144
882,0.0830269792443679
883,0.13723824408386265
884,0.16798710701310407
885,0.19066707218898069
886,0.3856444358673813
887,0.08303960077254277
888,0.4534384109562334
889,0.09037004503784934
890,0.2084458389348284
891,0.09397453988654725
892,0.10433511538829701
893,0.12158354348759837
894,0.08072449593167402
895,0.16609946323853486
896,0.08435345398216362
897,0.26099944801598124
898,0.16378272726634496
899,0.44386666877013
900,0.2554647464830775
901,0.1176210543704961
902,0.1507968132312039
903,0.1055103177080598
904,0.10329816256644811
905,0.17066384557826228
906,0.23549414168902946
907,0.16589830374667194
908,0.09466603281319017
909,0.09295303915089974
910,0.07185523359879965
911,0.1636228797291608
912,0.07034537835265942
913,0.1853476792840424
914,0.09053614030817814
915,0.26867192473362594
916,0.44443309337863757
917,0.4556416941786801
918,0.3428774275688765
919,0.09126954809360194
920,0.08915967526884096
921,0.3533333435401907
922,0.3204159480444763
923,0.3511869175502253
924,0.3235010739313107
925,0.32326250741975593
926,0.08441431573975301
927,0.1697346098781621
928,0.34716689538809314
929,0.40551456704298056
930,0.09599880277782791
931,0.1735139004776749
932,0.10195478599220005
933,0.18852551288815153
934,0.38210093325265104
935,0.07911435295578564
936,0.1851749761399699
937,0.08452579479259352
938,0.06243267745504776
939,0.18484782626471596
940,0.25838740622051987
941,0.09362954181198155
942,0.2123164545163159
943,0.032664046387426926
944,0.08015366656376155
945,0.08347083014151724
946,0.2057473239335711
947,0.0893540380918376
948,0.29441315809038787
949,0.2049808087925092
950,0.11772506911286937
951,0.3712862733764715
952,0.23980795495768387
953,0.09300778002424351
954,0.1156447768731128
955,0.28046681066426343
956,0.10345086153587638
957,0.25454812161695356
958,0.413399921091001
959,0.10851806631583406
960,0.3544046177405054
961,0.15524032936764703
962,0.13234435015276544
963,0.1014360201506994
964,0.1060371818016249
965,0.3867007597318831
966,0.35754255966000936
967,0.23153874347367717
968,0.38039476906172104
969,0.1955426245988481
970,0.32071694525425215
971,0.28627782032371635
972,0.08148037306750812
973,0.31173157793692363
974,0.25783999899267335
975,0.07117910901265019
976,0.12265255065600213
977,0.10757042966685501
978,0.11951615688489678
979,0.07441822196337965
980,0.21670653033485082
981,0.07207301765802135
982,0.2877839533929965
983,0.11996931157529431
984,0.16441758996792316
985,0.31552357253359253
986,0.11993365529688871
987,0.1361979607504264
988,0.16749080483445142
989,0.1078830670168314
990,0.24160583574596098
991,0.09536627191639298
992,0.1530907224835867
993,0.10727971567494843
994,0.33939989433223167
995,0.21747875812385298
996,0.0819403918928853
997,0.08091048715976548
998,0.2315904195954224
999,0.10563021795052725
1000,0.21269238082631117
1001,0.3575525803433136
1002,0.31701426854953213
1003,0.1666199841442975
1004,0.09184353862564612
1005,0.2560185838863911
1006,0.2321475125870416
1007,0.19160170170937474
1008,0.18753335703576954
1009,0.3397425213843612
1010,0.19371082494360645
1011,0.21129535152244225
1012,0.17095172525232782
1013,0.07124635991599204
1014,0.1205639312707798
1015,0.15239229023248074
1016,0.10855786355527085
1017,0.2583704491046819
1018,0.10149997168600494
1019,0.2563698085697717
1020,0.3440987500113005
1021,0.08931938188474262
1022,0.0844029274967677
1023,0.23500177522185844
1024,0.10421118790915515
1025,0.08281982336378706
1026,0.2653207729050289
1027,0.1896092013754205
1028,0.07029210780618782
1029,0.24209045577596353
1030,0.3207079846373418
1031,0.15020015806346013
1032,0.10296506571269565
1033,0.21247440384645613
1034,0.07375420309724519
1035,0.21334582647647468
1036,0.07922232718731773
1037,0.07424751053393017
1038,0.1840773622405833
1039,0.25705244134818717
1040,0.2116024641474541
1041,0.073747221376989
1042,0.26133711415292454
1043,0.16741282519744327
1044,0.14565165251247686
1045,0.15510458558251036
1046,0.10813927031789655
1047,0.10852240721010381
1048,0.06501429401866228
1049,0.2671509795770162
1050,0.23597273801913254
1051,0.18789283781705354
1052,0.2555432771440478
1053,0.315076694185373
1054,0.1550634662929199
1055,0.2949140362079112
1056,0.0833414532227907
1057,0.286672403396019
1058,0.09481192014935792
1059,0.08024604908562599
1060,0.21190449130497832
1061,0.0697056680414916
1062,0.07033095242369582
1063,0.18876111253283553
1064,0.1934888471262308
1065,0.2341316841124365
1066,0.07890457291723717
1067,0.11413342338124084
1068,0.22863482374802305
1069,0.17142731158329788
1070,0.2819218983248042
1071,0.07848032990484698
1072,0.10603141933669809
1073,0.1498329443717652
1074,0.21133274186660422
1075,0.2681746899794863
1076,0.16967041203951158
1077,0.32350980264722906
1078,0.12117370108567332
1079,0.07892232960805917
1080,0.10691281624714397
1081,0.18346688265661362
1082,0.13623345045115484
1083,0.29310031930218844
1084,0.09085976285766545
1085,0.10085187585937468
1086,0.08392011614051853
1087,0.07153384797440115
1088,0.19036556866323148
1089,0.11912790175765738
1090,0.10169027070216617
1091,0.23465944464982416
1092,0.31326805839866173
1093,0.29653584673778394
1094,0.13016342232821176
1095,0.10217142301391247
1096,0.09171257686049675
1097,0.26701069138230515
1098,0.21644815300935852
1099,0.14830774427327303
1100,0.348425763457135
1101,0.22849707881034256
1102,0.06900567224415691
1103,0.1358998988501325
1104,0.16564238201312714
1105,0.15043636363319862
1106,0.23851026085651955
1107,0.26805093385269924
1108,0.32409014129995367
1109,0.20898089386243862
1110,0.29425834887994906
1111,0.38169129485025804
1112,0.23777796455030645
1113,0.1888261613461966
1114,0.03220871084482535
1115,0.10137855070049498
1116,0.17456397809604776
1117,0.17100596290032352
1118,0.25937894004732687
1119,0.1554417727582096
1120,0.34531186525451113
1121,0.31248152633945386
1122,0.23771223521025542
1123,0.23655806101008642
1124,0.11906840429825775
1125,0.12259140376411959
1126,0.13153215640759125
1127,0.11703966130790093
1128,0.3449833004999131
1129,0.34122810471758214
1130,0.11612317737285584
1131,0.14709764106187498
1132,0.31423021943860097
1133,0.2047654321241649
1134,0.23807351103125007
1135,0.1662928691011298
1136,0.09151013290633297
1137,0.13771018766621088
1138,0.1342138386051125
1139,0.24201408110290565
1140,0.1084264880564204
1141,0.2534833967808149
1142,0.06467093331241223
1143,0.0733239358852837
1144,0.40682531780553866
1145,0.10143047935997074
1146,0.12041734858260497
1147,0.0890406114176518
1148,0.12117781574566665
1149,0.09007884156174017
1150,0.10306927062817935
1151,0.1518236715509224
1152,0.19429912307405578
1153,0.15319696015096368
1154,0.15382214645930797
1155,0.10838444459280198
1156,0.0724733261750991
1157,0.13103824926929536
1158,0.11582524004848568
1159,0.08353338159805351
1160,0.4234583943377909
1161,0.12890517572826127
1162,0.17326063228118205
1163,0.3399052602092916
1164,0.21624153679486108
1165,0.13747979285978806
1166,0.10382036475889751
1167,0.14726782002748004
1168,0.08169212271029845
1169,0.24139606884934164
1170,0.21219991040620792
1171,0.32084783962724583
1172,0.3810819979907958
1173,0.18613470881681396
1174,0.37724727941256253
1175,0.3879894994592047
1176,0.09126675700734742
1177,0.07354346000327668
1178,0.35096486480635375
1179,0.1938253166452543
1180,0.25894327768031516
1181,0.12234486375634447
1182,0.28928685448352803
1183,0.15247506009030345
1184,0.2681727330792698
1185,0.1316390540431747
1186,0.2110164172557187
1187,0.09264367281391432
1188,0.12998363502335863
1189,0.41208263509149257
1190,0.0947888174551364
1191,0.09171649884332168
1192,0.08012610231017019
1193,0.35757061788709604
1194,0.1862677739898999
1195,0.2280670288765479
1196,0.14615381396200378
1197,0.21567778041201593
1198,0.2171851727100607
1199,0.38190709281746615
1200,0.38373366674061826
1201,0.22918406514892375
1202,0.2582396472355117
1203,0.18512420476892394
1204,0.29136674376374433
1205,0.23578004085063742
1206,0.35697514945391134
1207,0.11874725916777441
1208,0.10864739385848173
1209,0.13503506681136712
1210,0.23228412834264128
1211,0.0917347745821567
1212,0.08156805852525191
1213,0.34077028835786016
1214,0.15383005926907511
1215,0.12266770734055944
1216,0.168833364408222
1217,0.1191081535971723
1218,0.08200171142905532
1219,0.07071439590405246
1220,0.3151649248155869
1221,0.21475087744822774
1222,0.353095867728003
1223,0.22940802127860316
1224,0.06946057763493124
1225,0.3186315080084561
1226,0.14704260657396404
1227,0.07337127207417761
1228,0.21544278594427205
1229,0.1053398354066615
1230,0.17009596711630826
1231,0.08265272589380614
1232,0.3241051580866945
1233,0.06988786811402249
1234,0.18934532622140934
1235,0.1347389746945564
1236,0.07154552101412794
1237,0.28715067425798757
1238,0.42122746214853196
1239,0.1079593569302034
1240,0.09516532510310106
1241,0.09485364611527408
1242,0.08970989946155425
1243,0.06418502946977074
1244,0.2675563819530081
1245,0.18879504484672888
1246,0.17123057560577915
1247,0.0650206585638251
1248,0.11824506896538453
1249,0.38374044599788654
