Id,SalePrice
2198,161039.5557977914
2199,163401.70405796578
2200,151301.63751294985
2201,137270.25997572945
2202,197421.0512198471
2203,160567.4225027511
2204,162444.24474277932
2205,122857.61055402276
2206,149531.6514033994
2207,211615.64273963775
2208,261794.62820417673
2209,241944.62805929565
2210,118928.1073979598
2211,118219.28260992376
2212,119188.86437145932
2213,107561.67732229187
2214,132426.1961289161
2215,103357.24111883831
2216,146371.5498232471
2217,74563.38952280767
2218,87674.60781289713
2219,89029.10376407029
2220,89441.24543146108
2221,327724.2963893159
2222,285519.25386513094
2223,301907.75765353505
2224,212779.1890998231
2225,108860.172579024
2226,177295.37822205145
2227,201528.02046582015
2228,276604.9403575643
2229,242552.3559370042
2230,141483.89283473694
2231,211660.83462817926
2232,190314.1338753268
2233,177170.56095671578
2234,245767.24309950494
2235,223377.8617936585
2236,247924.33068591234
2237,284812.50643407856
2238,222130.6295605962
2239,118322.8942697962
2240,166402.62009402792
2241,151418.8918510842
2242,132141.20486993494
2243,132286.39033726347
2244,113544.40395781997
2245,128020.12983674485
2246,140368.8904250189
2247,127383.16132017052
2248,131413.9770525665
2249,126584.80880702828
2250,131667.49216384793
2251,114525.54405026374
2252,187263.32870278356
2253,146384.32409068482
2254,170027.430467127
2255,189879.62427063004
2256,171178.40093679013
2257,211825.03215563588
2258,155525.27423386992
2259,186149.0332463017
2260,174398.57133967034
2261,206216.67562656951
2262,227405.74050680624
2263,361771.54544116673
2264,452326.7217948908
2265,209072.96327560217
2266,297334.0173637819
2267,361473.0856901045
2268,393971.5599816919
2269,150001.8475068292
2270,188398.91768576347
2271,225462.02364180045
2272,203474.56755860487
2273,159589.71916722477
2274,178607.66344879358
2275,184303.39151177372
2276,197070.7862406658
2277,191880.46821141161
2278,146525.29747920675
2279,128371.8924632372
2280,120925.52040563754
2281,172954.66614844147
2282,187398.52710567715
2283,108644.40559875194
2284,121499.675423031
2285,145565.48928594386
2286,121500.51388545395
2287,359292.6739386321
2288,281582.4535696315
2289,354673.7105903352
2290,436343.356369014
2291,333915.3404042814
2292,424328.53556189756
2293,456648.9527583574
2294,392493.4661809285
2295,481974.89615737763
2296,273089.73288283986
2297,338253.3677466719
2298,326970.75028110645
2299,368870.5814873119
2300,309804.8301345168
2301,306021.8163265523
2302,253575.55417341657
2303,236078.53865705326
2304,249112.42845457967
2305,209218.57364151475
2306,202210.55598107947
2307,197511.85216221912
2308,222854.9946777808
2309,286421.57048857945
2310,207067.9141668285
2311,215274.81216069323
2312,176132.68072118622
2313,166453.87244021829
2314,170901.9253462306
2315,184605.38452919226
2316,189483.96948443522
2317,190355.95840879448
2318,177588.21878663072
2319,182476.7056591377
2320,180921.3353436449
2321,250703.13706123864
2322,183016.48753640073
2323,195213.7400533932
2324,170389.76718146296
2325,214061.72468585215
2326,162222.61946986202
2327,200736.73807506572
2328,213782.91923667278
2329,192711.09030598734
2330,188233.37373710505
2331,342567.09561543574
2332,383539.6697998947
2333,309912.4500280062
2334,254351.34953907607
2335,283349.2814332178
2336,309097.72529582365
2337,203301.21823740448
2338,266571.4477366259
2339,218032.5666735629
2340,404307.63608014357
2341,219564.8333686444
2342,230458.47967471485
2343,219860.29661145003
2344,216606.67929969172
2345,227424.93725901446
2346,213740.86796327535
2347,207569.07561109756
2348,231070.74374916434
2349,176917.34942984363
2350,312456.15841568983
2351,258662.0844626304
2352,236406.41665655625
2353,255009.5352182167
2354,151241.2582507846
2355,147080.54217854078
2356,150747.0723941832
2357,186122.68671577974
2358,184099.9245705146
2359,131805.25959373958
2360,111719.93289569503
2361,145494.84169155412
2362,259594.06821774805
2363,144181.2719441262
2364,157524.4572203752
2365,223400.36721841196
2366,187529.9744077757
2367,213840.8294852503
2368,233219.30472755284
2369,204432.66144923295
2370,171189.2871452409
2371,159209.02692593914
2372,195983.28079255472
2373,275428.33413058525
2374,316182.16243169695
2375,244106.50092838536
2376,300222.7421889019
2377,364497.86679186637
2378,151355.73953831676
2379,192586.66707964824
2380,147857.86375972358
2381,165124.19143264007
2382,209655.16632464595
2383,208509.72931115725
2384,244487.3096131581
2385,158963.09341729927
2386,126008.32048735146
2387,132422.10668373684
2388,92975.19938203144
2389,122021.20373789518
2390,134376.37932338737
2391,132794.06024419572
2392,111552.05054290785
2393,167363.9585544938
2394,147150.4308319145
2395,222090.28387807807
2396,143775.02647482068
2397,222269.8754167062
2398,127200.02586225944
2399,67698.17166161367
2400,74234.66542045904
2401,114582.71684940023
2402,133088.7427801067
2403,125747.83938030158
2404,150679.41665493423
2405,157312.76625426262
2406,142137.4044368661
2407,129018.29515542899
2408,141260.1058809393
2409,117491.34664369389
2410,174083.0591692949
2411,114587.3735603386
2412,149593.60117660288
2413,121942.02211803102
2414,162336.54040590185
2415,121684.06545735295
2416,128997.72767075946
2417,126178.86002841452
2418,133539.28838002254
2419,121934.89969562554
2420,111621.72305284883
2421,144501.30778947342
2422,104870.54193342758
2423,115786.44949542503
2424,121714.98731415105
2425,247280.09313066723
2426,142934.05488588006
2427,122804.24910814993
2428,185416.33511835488
2429,104236.62724327129
2430,136008.29489521525
2431,107487.58189843822
2432,143589.31588404306
2433,134312.70620515593
2434,142125.63498064227
2435,152331.9596787959
2436,98314.58263158728
2437,96957.06699749513
2438,125646.69413219971
2439,98944.05653654144
2440,124954.53981501359
2441,102283.06477942641
2442,99619.68924169774
2443,121638.05248503975
2444,124634.11059520232
2445,84192.28286561582
2446,142826.21753578744
2447,184208.39787285114
2448,114646.8740041644
2449,106285.26368338431
2450,153210.03793258988
2451,123751.42752676645
2452,209510.3480314866
2453,89269.87381005095
2454,119136.8649927421
2455,130313.95196305214
2456,125034.84444012589
2457,125874.00435687431
2458,120948.6980469336
2459,106223.3174392298
2460,123954.04539732574
2461,122803.62013906254
2462,134185.04294215678
2463,113805.28060261908
2464,178495.76760291704
2465,146538.72773370467
2466,108908.91073421101
2467,123084.68984639892
2468,85134.18310033114
2469,81629.9407731869
2470,195866.02368147066
2471,213714.76828231948
2472,178486.55884975172
2473,111666.01384461237
2474,63001.39251586271
2475,222015.49015801074
2476,111008.66675068217
2477,118382.52626006688
2478,153025.03528686354
2479,102324.67301535743
2480,147340.43774966578
2481,119357.50826898593
2482,122354.19075890593
2483,105967.67081550797
2484,121074.82849909939
2485,118209.40441727436
2486,143846.15310752025
2487,113344.80881108473
2488,161804.71206512727
2489,151434.98031289424
2490,145753.6066518599
2491,92124.45623346933
2492,178678.53502709777
2493,148157.63473053847
2494,147759.96257102478
2495,87717.32499908748
2496,227641.92732540792
2497,154463.65477921054
2498,99531.24223339504
2499,86066.98132652004
2500,113528.374193122
2501,131111.50427607223
2502,147846.0194285318
2503,104217.7831279131
2504,162269.48339523526
2505,216712.2250170658
2506,253001.999609421
2507,286624.3945085994
2508,253307.4884572475
2509,214014.9312264258
2510,212412.91253424692
2511,179399.13336540683
2512,210205.89713898487
2513,220905.78563247735
2514,248774.47509073175
2515,137268.30623502447
2516,177304.8449412603
2517,145638.6267923643
2518,155721.90788394748
2519,232459.8239186208
2520,216941.83124678693
2521,186223.36335718186
2522,219965.00208238614
2523,121550.72785541601
2524,133649.72272739903
2525,143555.56491745572
2526,133970.05120800034
2527,117487.9479774566
2528,127445.59185964704
2529,136125.08308120593
2530,113112.13186079846
2531,250763.09159545117
2532,224162.11482204075
2533,195058.62610077072
2534,223659.3895264463
2535,271518.34126930183
2536,231284.15792373847
2537,244009.75040625525
2538,183740.46265588616
2539,191200.80185472453
2540,184787.38450730738
2541,178625.82978205135
2542,159214.2315454357
2543,123870.52375891196
2544,120361.64284230964
2545,133851.19711677884
2546,123762.38449073525
2547,140690.4833226128
2548,150164.4050404316
2549,163913.79497974392
2550,657268.1118806469
2551,146406.7228131012
2552,130268.69906548026
2553,75759.01544695551
2554,103251.6912409465
2555,109472.16427259866
2556,97343.50911662105
2557,100735.02015849281
2558,117329.04239302952
2559,139754.87035369087
2560,150982.8453001815
2561,140765.25856708206
2562,139288.13550183177
2563,154952.13993708242
2564,198313.78491882794
2565,125805.23444812196
2566,151980.45965506852
2567,135225.0644107378
2568,216576.05591535819
2569,223302.9827826994
2570,114404.4676285668
2571,182423.83682651655
2572,160073.78001672652
2573,207447.82585005386
2574,273064.1970078378
2575,126646.62686474776
2576,121539.75471073683
2577,144415.05162796803
2578,83182.89867327412
2579,58786.02197597179
2580,122037.68910800468
2581,164451.8431177821
2582,124720.65191472968
2583,306996.21091269155
2584,179773.74951276588
2585,186962.02374283806
2586,222766.3597174497
2587,213943.4358560441
2588,145543.59678788757
2589,152856.55165878907
2590,209042.6152859163
2591,227696.1839989908
2592,214899.16320766372
2593,254970.19560708618
2594,177486.77323597803
2595,203345.01528171438
2596,297632.7338010705
2597,192133.6622481799
2598,271810.7433107919
2599,343316.7190337683
2600,236501.89141547633
2601,161089.86930567288
2602,83858.40891691986
2603,98323.83333184556
2604,83551.8574320628
2605,80480.70869676652
2606,154537.3139633861
2607,171102.42587132685
2608,207476.74917790203
2609,178952.9887612534
2610,118495.94548395768
2611,117218.7440548764
2612,160934.24912285237
2613,128479.07273007811
2614,120878.37218267603
2615,151817.38184288944
2616,139417.06307642272
2617,197943.86396483003
2618,187883.19710557346
2619,205907.64358799448
2620,188920.84652390945
2621,175880.54755672728
2622,191520.65004234717
2623,230391.8914076967
2624,307576.017964258
2625,305169.34743082
2626,170555.1549311245
2627,172933.0832683333
2628,458084.4351372424
2629,489838.86090605555
2630,357047.9476854664
2631,481283.8950234646
2632,398700.6860120889
2633,310566.41831531725
2634,401774.8808055497
2635,160382.80363811622
2636,195888.66747530148
2637,197865.08276694274
2638,234911.1677890654
2639,187463.55975771492
2640,152785.6564730347
2641,92621.08178575452
2642,187173.86094024914
2643,104646.60541900765
2644,120486.13526533428
2645,108161.16727065934
2646,97034.8132719993
2647,105787.9121181297
2648,134079.45454928235
2649,143152.25848627047
2650,135863.71583459256
2651,138263.20284236435
2652,414683.7334404058
2653,239237.24957598967
2654,262028.01039029076
2655,382470.96023882215
2656,321729.809800001
2657,350128.8827749542
2658,308648.50366760255
2659,311473.53286692535
2660,354627.22912860196
2661,353949.8475028087
2662,362512.85170408734
2663,290292.3726500169
2664,272619.0330014518
2665,334949.3941863339
2666,279216.88440089
2667,175895.15030177098
2668,182064.36515753655
2669,185984.8191722232
2670,278148.06288518076
2671,190061.61654573446
2672,195926.23218956357
2673,204785.46997728906
2674,204830.7006661027
2675,176247.7238894274
2676,191602.4551476132
2677,201700.6773485606
2678,252547.31128720098
2679,269585.3928788762
2680,277714.1147082917
2681,407647.3571337289
2682,312965.6917335196
2683,486142.41084241786
2684,310050.18835435144
2685,302651.9189069486
2686,250304.4569527015
2687,313745.87293241126
2688,210973.11065914584
2689,200476.85840585892
2690,399606.1920182967
2691,182671.8200353016
2692,144544.44231171234
2693,201824.1994306604
2694,150554.296417317
2695,191994.28476902077
2696,179740.69905924442
2697,195697.217226288
2698,195119.77232629454
2699,178516.98477273778
2700,151639.42738515738
2701,146945.06829995065
2702,102888.28494850406
2703,115936.28232000614
2704,136959.0674764405
2705,113455.51739220333
2706,103745.97441123791
2707,127844.41574548538
2708,134005.9927991837
2709,113049.7200035883
2710,122985.9049986756
2711,182380.55486926978
2712,391637.3745534215
2713,182486.96578135822
2714,152153.29285963989
2715,161202.33030195246
2716,137904.211892027
2717,186904.82457977431
2718,233429.6115065349
2719,147271.50679333252
2720,184257.1272082732
2721,128626.8827903622
2722,162974.60343085259
2723,141886.38348424074
2724,127362.92220798717
2725,127074.98630293118
2726,150190.5808638819
2727,172416.70513094554
2728,181106.25219840664
2729,148310.91007438832
2730,141670.3052664156
2731,126349.48132668009
2732,134191.4321383037
2733,155621.95968137143
2734,150574.39442070038
